game_id,turn_index,current_player,opponent_player,n,k,board_before_move,move_row,move_col,blocked_windows,empty_cells,my_center_control,my_immediate_wins,my_marks,my_open_1,my_open_2,my_open_lines,my_two_way_threats,my_winning_windows,neutral_windows,opp_center_control,opp_immediate_wins,opp_marks,opp_open_1,opp_open_2,opp_open_lines,opp_two_way_threats,opp_winning_windows,total_windows,final_winner,final_outcome
87,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
87,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,""X"",null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
87,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",null],[null,null,""X"",null]]",2,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
87,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",null],[null,null,""X"",null]]",1,1,2,13,1,0,1,5,0,5,1,0,11,0,0,2,6,0,6,3,0,24,O,1
87,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[""X"",null,""O"",null],[null,null,""X"",null]]",0,1,3,12,0,0,2,5,0,5,3,0,7,2,2,2,7,2,9,4,0,24,O,-1
87,5,O,X,4,3,"[[null,""X"",null,null],[null,""O"",null,null],[""X"",null,""O"",null],[null,null,""X"",null]]",0,0,4,11,2,2,2,6,2,8,4,0,4,0,0,3,8,0,8,5,0,24,O,1
88,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
88,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",3,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
88,2,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,""O""]]",2,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
88,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,""O""]]",0,2,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
88,4,X,O,4,3,"[[null,null,""O"",null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,""O""]]",0,0,3,12,2,1,2,8,1,9,4,0,8,0,0,2,4,0,4,1,0,24,X,1
89,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
89,1,O,X,4,3,"[[null,""X"",null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
89,2,X,O,4,3,"[[null,""X"",null,null],[null,null,null,null],[null,""O"",null,null],[null,null,null,null]]",2,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
89,3,O,X,4,3,"[[null,""X"",null,null],[null,null,null,null],[null,""O"",null,""X""],[null,null,null,null]]",1,2,2,13,1,0,1,5,0,5,1,0,12,0,1,2,4,1,5,3,0,24,O,1
89,4,X,O,4,3,"[[null,""X"",null,null],[null,null,""O"",null],[null,""O"",null,""X""],[null,null,null,null]]",3,0,3,12,0,0,2,4,0,4,3,0,8,2,2,2,7,2,9,4,0,24,O,-1
89,5,O,X,4,3,"[[null,""X"",null,null],[null,null,""O"",null],[null,""O"",null,""X""],[""X"",null,null,null]]",0,3,4,11,2,1,2,7,1,8,4,0,6,0,0,3,6,0,6,3,0,24,O,1
90,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
90,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
90,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",""O""],[null,null,null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
90,3,O,X,4,3,"[[null,null,null,null],[null,""X"",""X"",""O""],[null,null,null,null],[null,null,null,null]]",0,0,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
90,4,X,O,4,3,"[[""O"",null,null,null],[null,""X"",""X"",""O""],[null,null,null,null],[null,null,null,null]]",1,0,2,12,2,1,2,9,1,10,4,0,7,0,0,2,5,0,5,1,0,24,X,1
91,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
91,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
91,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null],[null,null,null,null]]",3,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
91,3,O,X,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null],[null,null,""X"",null]]",1,0,3,13,1,0,1,4,0,4,1,0,10,1,1,2,6,1,7,3,0,24,O,1
91,4,X,O,4,3,"[[null,null,null,null],[""O"",null,""O"",null],[null,""X"",null,null],[null,null,""X"",null]]",0,0,4,12,1,0,2,6,0,6,3,0,8,1,1,2,5,1,6,2,0,24,O,-1
91,5,O,X,4,3,"[[""X"",null,null,null],[""O"",null,""O"",null],[null,""X"",null,null],[null,null,""X"",null]]",1,1,5,11,1,1,2,4,1,5,1,0,6,1,0,3,8,0,8,4,0,24,O,1
92,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
92,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",0,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
92,2,X,O,4,3,"[[null,null,null,""O""],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
92,3,O,X,4,3,"[[null,null,null,""O""],[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",1,0,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
92,4,X,O,4,3,"[[null,null,null,""O""],[""O"",null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",2,0,2,12,2,2,2,8,2,10,3,0,7,0,0,2,5,0,5,1,0,24,X,1
93,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
93,1,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
93,2,X,O,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,null],[null,null,null,null]]",3,2,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
93,3,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,null],[null,null,""X"",null]]",2,2,2,13,1,0,1,5,0,5,2,0,12,0,0,2,5,0,5,1,0,24,O,1
93,4,X,O,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",""O"",null],[null,null,""X"",null]]",1,3,3,12,0,0,2,4,0,4,1,0,8,2,2,2,7,2,9,3,0,24,O,-1
93,5,O,X,4,3,"[[null,null,null,""X""],[null,null,null,""X""],[null,""O"",""O"",null],[null,null,""X"",null]]",2,0,4,11,2,2,2,6,2,8,2,0,6,0,1,3,5,1,6,3,0,24,O,1
94,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
94,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",3,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
94,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,""O""]]",1,1,0,14,1,0,1,7,0,7,3,0,14,0,0,1,3,0,3,0,0,24,X,1
94,3,O,X,4,3,"[[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null],[null,null,null,""O""]]",0,2,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
94,4,X,O,4,3,"[[null,null,""O"",null],[null,""X"",""X"",null],[null,null,null,null],[null,null,null,""O""]]",1,0,3,12,2,2,2,7,2,9,3,0,8,0,0,2,4,0,4,1,0,24,X,1
95,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
95,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
95,2,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""O"",null,null],[null,null,null,null]]",0,0,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
95,3,O,X,4,3,"[[""X"",null,null,null],[null,""X"",null,null],[null,""O"",null,null],[null,null,null,null]]",2,2,2,13,1,0,1,5,0,5,2,0,10,1,1,2,6,1,7,5,0,24,O,1
95,4,X,O,4,3,"[[""X"",null,null,null],[null,""X"",null,null],[null,""O"",""O"",null],[null,null,null,null]]",0,3,4,12,1,0,2,5,0,5,4,0,7,2,2,2,6,2,8,2,0,24,O,-1
95,5,O,X,4,3,"[[""X"",null,null,""X""],[null,""X"",null,null],[null,""O"",""O"",null],[null,null,null,null]]",2,0,5,11,2,2,2,5,2,7,2,0,5,1,0,3,7,0,7,6,0,24,O,1
96,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
96,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",3,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
96,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,""O"",null,null]]",1,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
96,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,null],[null,""O"",null,null]]",3,3,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,6,0,24,X,-1
96,4,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,null],[null,""O"",null,""O""]]",0,3,1,12,2,2,2,9,2,11,6,0,7,0,1,2,4,1,5,3,0,24,X,1
97,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
97,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
97,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,""O"",null,null],[null,null,null,null]]",0,2,0,14,0,0,1,4,0,4,1,0,13,1,0,1,7,0,7,3,0,24,O,-1
97,3,O,X,4,3,"[[null,null,""X"",null],[null,null,null,""X""],[null,""O"",null,null],[null,null,null,null]]",2,2,0,13,1,0,1,7,0,7,3,0,9,0,0,2,8,0,8,6,0,24,O,1
97,4,X,O,4,3,"[[null,null,""X"",null],[null,null,null,""X""],[null,""O"",""O"",null],[null,null,null,null]]",0,1,2,12,0,0,2,6,0,6,4,0,6,2,2,2,8,2,10,3,0,24,O,-1
97,5,O,X,4,3,"[[null,""X"",""X"",null],[null,null,null,""X""],[null,""O"",""O"",null],[null,null,null,null]]",2,0,3,11,2,2,2,7,2,9,3,0,5,0,2,3,5,2,7,4,0,24,O,1
98,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
98,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",3,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
98,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,""O"",null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
98,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,""O"",null]]",2,0,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,6,0,24,X,-1
98,4,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[""O"",null,""X"",null],[null,null,""O"",null]]",0,0,3,12,2,2,2,7,2,9,4,0,7,0,0,2,5,0,5,3,0,24,X,1
99,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
99,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
99,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",""X""],[null,null,null,null],[null,null,null,null]]",3,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
99,3,O,X,4,3,"[[null,null,null,null],[null,null,""O"",""X""],[null,null,null,null],[null,null,null,""X""]]",2,3,1,13,1,0,1,6,0,6,2,0,12,0,1,2,4,1,5,3,0,24,O,1
99,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",""X""],[null,null,null,""O""],[null,null,null,""X""]]",2,1,3,12,0,0,2,3,0,3,2,0,11,1,1,2,6,1,7,2,0,24,O,-1
99,5,O,X,4,3,"[[null,null,null,null],[null,null,""O"",""X""],[null,""X"",null,""O""],[null,null,null,""X""]]",0,1,6,11,1,1,2,3,1,4,1,0,7,1,0,3,7,0,7,4,0,24,O,1
100,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
100,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
100,2,X,O,4,3,"[[null,null,null,null],[""O"",null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,3,0,14,0,0,1,3,0,3,1,0,24,X,1
100,3,O,X,4,3,"[[null,null,null,null],[""O"",""X"",null,null],[null,""X"",null,null],[null,null,null,null]]",0,3,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,3,0,24,X,-1
100,4,X,O,4,3,"[[null,null,null,""O""],[""O"",""X"",null,null],[null,""X"",null,null],[null,null,null,null]]",0,1,3,12,2,2,2,7,2,9,3,0,8,0,0,2,4,0,4,1,0,24,X,1
101,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
101,1,O,X,4,3,"[[""X"",null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
101,2,X,O,4,3,"[[""X"",null,null,null],[null,null,""O"",null],[null,null,null,null],[null,null,null,null]]",2,0,0,14,0,0,1,3,0,3,0,0,14,1,0,1,7,0,7,3,0,24,O,-1
101,3,O,X,4,3,"[[""X"",null,null,null],[null,null,""O"",null],[""X"",null,null,null],[null,null,null,null]]",1,0,0,13,1,0,1,7,0,7,3,0,11,0,1,2,5,1,6,4,0,24,O,1
101,4,X,O,4,3,"[[""X"",null,null,null],[""O"",null,""O"",null],[""X"",null,null,null],[null,null,null,null]]",2,1,2,12,0,0,2,4,0,4,3,0,10,1,1,2,7,1,8,4,0,24,O,-1
101,5,O,X,4,3,"[[""X"",null,null,null],[""O"",null,""O"",null],[""X"",""X"",null,null],[null,null,null,null]]",1,1,5,11,1,1,2,4,1,5,2,0,7,1,1,3,6,1,7,4,0,24,O,1
102,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
102,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",3,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
102,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,""O"",null]]",1,1,1,14,1,0,1,6,0,6,3,0,14,0,0,1,3,0,3,1,0,24,X,1
102,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""X"",null,null],[null,null,""O"",null]]",3,3,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,3,0,24,X,-1
102,4,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""X"",null,null],[null,null,""O"",""O""]]",0,1,2,12,2,2,2,8,2,10,3,0,8,0,1,2,3,1,4,1,0,24,X,1
103,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
103,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
103,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",""O"",null,null],[null,null,null,null]]",3,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
103,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",""O"",null,null],[""X"",null,null,null]]",1,0,2,13,1,0,1,5,0,5,1,0,13,0,1,2,3,1,4,1,0,24,O,1
103,4,X,O,4,3,"[[null,null,null,null],[""O"",null,null,null],[""X"",""O"",null,null],[""X"",null,null,null]]",2,3,4,12,0,0,2,2,0,2,0,0,12,1,1,2,5,1,6,2,0,24,O,-1
103,5,O,X,4,3,"[[null,null,null,null],[""O"",null,null,null],[""X"",""O"",null,""X""],[""X"",null,null,null]]",3,2,5,11,1,1,2,4,1,5,2,0,9,0,0,3,5,0,5,1,0,24,O,1
104,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
104,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
104,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",""O""],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
104,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",""X"",""O""],[null,null,null,null]]",1,1,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
104,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""X"",""X"",""O""],[null,null,null,null]]",2,0,5,12,2,1,2,6,1,7,2,0,6,1,0,2,6,0,6,2,0,24,X,1
105,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
105,1,O,X,4,3,"[[""X"",null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
105,2,X,O,4,3,"[[""X"",null,null,null],[null,""O"",null,null],[null,null,null,null],[null,null,null,null]]",1,2,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
105,3,O,X,4,3,"[[""X"",null,null,null],[null,""O"",""X"",null],[null,null,null,null],[null,null,null,null]]",2,1,3,13,1,0,1,4,0,4,1,0,10,1,0,2,7,0,7,4,0,24,O,1
105,4,X,O,4,3,"[[""X"",null,null,null],[null,""O"",""X"",null],[null,""O"",null,null],[null,null,null,null]]",3,1,5,12,1,0,2,5,0,5,3,0,7,2,2,2,5,2,7,2,0,24,O,-1
105,5,O,X,4,3,"[[""X"",null,null,null],[null,""O"",""X"",null],[null,""O"",null,null],[null,""X"",null,null]]",0,1,6,11,2,1,2,5,1,6,2,0,4,1,0,3,8,0,8,4,0,24,O,1
106,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
106,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",0,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
106,2,X,O,4,3,"[[""O"",null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,1,0,14,1,0,1,7,0,7,3,0,14,0,0,1,3,0,3,0,0,24,X,1
106,3,O,X,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,""X"",null,null],[null,null,null,null]]",3,0,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
106,4,X,O,4,3,"[[""O"",null,null,null],[null,""X"",null,null],[null,""X"",null,null],[""O"",null,null,null]]",0,1,2,12,2,2,2,8,2,10,4,0,8,0,0,2,4,0,4,2,0,24,X,1
107,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
107,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,""X"",null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
107,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,null],[null,""X"",null,null]]",3,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
107,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,null],[""X"",""X"",null,null]]",3,2,2,13,1,0,1,5,0,5,1,0,13,0,1,2,3,1,4,1,0,24,O,1
107,4,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,null],[""X"",""X"",""O"",null]]",1,1,4,12,0,0,2,2,0,2,0,0,12,1,1,2,5,1,6,2,0,24,O,-1
107,5,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""O"",null,null],[""X"",""X"",""O"",null]]",1,0,5,11,1,1,2,4,1,5,2,0,7,1,0,3,7,0,7,5,0,24,O,1
108,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
108,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
108,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",""X"",null],[null,null,null,null]]",1,1,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
108,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""O"",""X"",null],[null,null,null,null]]",1,3,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,3,0,24,X,-1
108,4,X,O,4,3,"[[null,null,null,null],[null,""X"",null,""O""],[null,""O"",""X"",null],[null,null,null,null]]",0,0,6,12,2,2,2,4,2,6,2,0,7,1,0,2,5,0,5,3,0,24,X,1
109,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
109,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
109,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""O"",null,null],[null,null,null,null]]",0,0,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
109,3,O,X,4,3,"[[""X"",null,null,null],[null,null,""X"",null],[null,""O"",null,null],[null,null,null,null]]",2,2,2,13,1,0,1,5,0,5,2,0,9,1,0,2,8,0,8,5,0,24,O,1
109,4,X,O,4,3,"[[""X"",null,null,null],[null,null,""X"",null],[null,""O"",""O"",null],[null,null,null,null]]",0,1,5,12,1,0,2,5,0,5,3,0,7,2,2,2,5,2,7,2,0,24,O,-1
109,5,O,X,4,3,"[[""X"",""X"",null,null],[null,null,""X"",null],[null,""O"",""O"",null],[null,null,null,null]]",2,0,6,11,2,2,2,4,2,6,2,0,6,1,2,3,4,2,6,3,0,24,O,1
110,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
110,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
110,2,X,O,4,3,"[[null,null,null,null],[null,""O"",""X"",null],[null,null,null,null],[null,null,null,null]]",2,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
110,3,O,X,4,3,"[[null,null,null,null],[null,""O"",""X"",null],[null,null,""X"",null],[null,null,null,null]]",0,1,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,2,0,24,X,-1
